Time, Yaw, MyYaw, TransX, TransY, TransZ
3.844008,2.662180,153.421432,6.931133,9.759412,0.000000
3.854068,2.667288,153.715808,6.945541,9.786796,0.000000
3.864050,2.672343,154.007115,6.959756,9.814047,0.000000
3.874044,2.677390,154.297984,6.973906,9.841412,0.000000
3.884042,2.682425,154.588180,6.987979,9.868871,0.000000
3.894008,2.687430,154.876587,7.001923,9.896319,0.000000
3.904006,2.692436,155.165104,7.015828,9.923938,0.000000
3.914050,2.697450,155.454059,7.029711,9.951763,0.000000
3.924059,2.702431,155.741112,7.043460,9.979572,0.000000
3.934138,2.707431,156.029229,7.057216,10.007653,0.000000
3.944020,2.712317,156.310821,7.070618,10.035266,0.000000
3.954017,2.717244,156.594760,7.084089,10.063280,0.000000
3.964071,2.722182,156.879336,7.097547,10.091532,0.000000
3.974065,2.727073,157.161218,7.110836,10.119694,0.000000
3.984026,2.731931,157.441180,7.123991,10.147841,0.000000
3.994029,2.736791,157.721293,7.137112,10.176185,0.000000
4.004012,2.741625,157.999824,7.150116,10.204552,0.000000
4.014043,2.746462,158.278593,7.163089,10.233130,0.000000
4.024055,2.751272,158.555787,7.175946,10.261735,0.000000
4.034011,2.756035,158.830317,7.188638,10.290255,0.000000
4.044070,2.760829,159.106567,7.201367,10.319149,0.000000
4.054008,2.765545,159.378354,7.213849,10.347770,0.000000
4.064042,2.770287,159.651616,7.226356,10.376746,0.000000
4.074113,2.775025,159.924701,7.238814,10.405906,0.000000
4.084043,2.779676,160.192753,7.251000,10.434732,0.000000
4.094045,2.784341,160.461565,7.263180,10.463844,0.000000
4.104012,2.788967,160.728191,7.275219,10.492929,0.000000
4.114009,2.793586,160.994384,7.287198,10.522177,0.000000
4.124035,2.798197,161.260072,7.299112,10.551586,0.000000
4.134111,2.802807,161.525794,7.310986,10.581218,0.000000
4.144057,2.807336,161.786752,7.322606,10.610539,0.000000
4.154056,2.811865,162.047808,7.334189,10.640094,0.000000
4.164116,2.816399,162.309096,7.345741,10.669904,0.000000
4.174043,2.820850,162.565578,7.357041,10.699392,0.000000
4.184090,2.825330,162.823785,7.368374,10.729313,0.000000
4.194047,2.829746,163.078259,7.379504,10.759035,0.000000
4.204008,2.834140,163.331461,7.390537,10.788846,0.000000
4.214047,2.838542,163.585181,7.401552,10.818961,0.000000
4.224045,2.842901,163.836409,7.412418,10.849026,0.000000
4.234051,2.847239,164.086386,7.423188,10.879190,0.000000
4.244043,2.851545,164.334525,7.433839,10.909384,0.000000
4.254043,2.855828,164.581340,7.444393,10.939673,0.000000
4.264018,2.860073,164.826025,7.454815,10.969958,0.000000
4.274041,2.864313,165.070350,7.465181,11.000461,0.000000
4.284108,2.868543,165.314151,7.475483,11.031168,0.000000
4.294008,2.872677,165.552367,7.485510,11.061439,0.000000
4.304007,2.876824,165.791365,7.495529,11.092081,0.000000
4.314116,2.880989,166.031369,7.505549,11.123134,0.000000
4.324042,2.885049,166.265387,7.515279,11.153692,0.000000
4.334007,2.889098,166.498690,7.524939,11.184440,0.000000
4.344040,2.893145,166.731936,7.534556,11.215470,0.000000
4.354009,2.897137,166.962019,7.544002,11.246372,0.000000
4.364007,2.901112,167.191057,7.553365,11.277431,0.000000
4.374115,2.905099,167.420869,7.562718,11.308901,0.000000
4.384041,2.908985,167.644834,7.571793,11.339875,0.000000
4.394008,2.912858,167.868000,7.580795,11.371046,0.000000
4.404022,2.916718,168.090435,7.589727,11.402431,0.000000
4.414051,2.920552,168.311407,7.598559,11.433930,0.000000
4.424017,2.924331,168.529210,7.607225,11.465300,0.000000
4.434060,2.928108,168.746876,7.615843,11.496982,0.000000
4.444058,2.931836,168.961716,7.624309,11.528587,0.000000
4.454055,2.935532,169.174693,7.632661,11.560256,0.000000
4.464021,2.939184,169.385161,7.640874,11.591895,0.000000
4.474045,2.942824,169.594973,7.649020,11.623785,0.000000
4.484127,2.946453,169.804066,7.657097,11.655925,0.000000
4.494014,2.949978,170.007226,7.664903,11.687508,0.000000
4.504113,2.953545,170.212811,7.672762,11.719838,0.000000
4.514044,2.957020,170.413036,7.680374,11.751693,0.000000
4.524045,2.960484,170.612717,7.687924,11.783838,0.000000
4.534008,2.963902,170.809672,7.695330,11.815925,0.000000
4.544007,2.967298,171.005357,7.702647,11.848193,0.000000
4.554121,2.970697,171.201247,7.709929,11.880897,0.000000
4.564039,2.973995,171.391352,7.716954,11.913034,0.000000
4.574110,2.977309,171.582324,7.723969,11.945728,0.000000
4.584048,2.980544,171.768742,7.730774,11.978055,0.000000
4.594116,2.983785,171.955513,7.737550,12.010868,0.000000
4.604041,2.986944,172.137566,7.744113,12.043277,0.000000
4.614113,2.990113,172.320198,7.750653,12.076229,0.000000
4.624043,2.993201,172.498172,7.756984,12.108780,0.000000
4.634008,2.996263,172.674663,7.763219,12.141507,0.000000
4.644063,2.999316,172.850602,7.769391,12.174594,0.000000
4.654026,3.002304,173.022784,7.775388,12.207439,0.000000
4.664048,3.005272,173.193808,7.781300,12.240540,0.000000
4.674041,3.008193,173.362155,7.787076,12.273605,0.000000
4.684008,3.011069,173.527884,7.792718,12.306646,0.000000
4.694021,3.013919,173.692172,7.798267,12.339901,0.000000
4.704118,3.016755,173.855572,7.803739,12.373495,0.000000
4.714010,3.019494,174.013435,7.808982,12.406465,0.000000
4.724051,3.022236,174.171451,7.814183,12.439996,0.000000
4.734063,3.024930,174.326714,7.819248,12.473486,0.000000
4.744009,3.027567,174.478703,7.824161,12.506816,0.000000
4.754117,3.030207,174.630838,7.829030,12.540748,0.000000
4.764045,3.032760,174.777987,7.833693,12.574136,0.000000
4.774044,3.035292,174.923870,7.838269,12.607820,0.000000
4.784008,3.037774,175.066925,7.842708,12.641443,0.000000
4.794075,3.040241,175.209114,7.847071,12.675476,0.000000
4.804042,3.042643,175.347524,7.851269,12.709226,0.000000
4.814047,3.045013,175.484098,7.855362,12.743162,0.000000
4.824042,3.047339,175.618157,7.859330,12.777121,0.000000
4.834011,3.049618,175.749480,7.863166,12.811048,0.000000
4.844009,3.051862,175.878789,7.866891,12.845130,0.000000
4.854043,3.054071,176.006136,7.870508,12.879392,0.000000
4.864077,3.056239,176.131046,7.874003,12.913713,0.000000
4.874016,3.058344,176.252338,7.877343,12.947761,0.000000
4.884008,3.060417,176.371848,7.880581,12.982049,0.000000
4.894008,3.062450,176.488980,7.883698,13.016417,0.000000
4.904041,3.064446,176.604014,7.886704,13.050955,0.000000
4.914007,3.066386,176.715803,7.889568,13.085317,0.000000
4.924040,3.068295,176.825840,7.892329,13.119966,0.000000
4.934136,3.070172,176.934015,7.894983,13.154886,0.000000
4.944026,3.071967,177.037486,7.897463,13.189146,0.000000
4.954056,3.073745,177.139896,7.899856,13.223944,0.000000
4.964022,3.075466,177.239123,7.902113,13.258575,0.000000
4.974010,3.077148,177.336026,7.904253,13.293336,0.000000
4.984011,3.078787,177.430488,7.906274,13.328193,0.000000
4.994051,3.080387,177.522728,7.908180,13.363238,0.000000
5.004047,3.081936,177.611985,7.909956,13.398186,0.000000
5.014113,3.083450,177.699244,7.911622,13.433429,0.000000
5.024050,3.084900,177.782789,7.913145,13.468269,0.000000
5.034054,3.086314,177.864300,7.914558,13.503399,0.000000
5.044041,3.087681,177.943049,7.915847,13.538519,0.000000
5.054009,3.088999,178.019025,7.917012,13.573621,0.000000
5.064013,3.090277,178.092642,7.918061,13.608903,0.000000
5.074117,3.091520,178.164294,7.918997,13.644587,0.000000
5.084117,3.092704,178.232535,7.919802,13.679954,0.000000
5.094055,3.093835,178.297703,7.920482,13.715150,0.000000
5.104048,3.094926,178.360571,7.921046,13.750593,0.000000
5.114045,3.095970,178.420772,7.921489,13.786097,0.000000
5.124116,3.096975,178.478695,7.921813,13.821915,0.000000
5.134009,3.097916,178.532920,7.922013,13.857146,0.000000
5.144048,3.098824,178.585227,7.922096,13.892944,0.000000
5.154043,3.099680,178.634584,7.922057,13.928637,0.000000
5.164043,3.100490,178.681230,7.921899,13.964391,0.000000
5.174012,3.101249,178.725008,7.921623,14.000085,0.000000
5.184064,3.101967,178.766385,7.921223,14.036121,0.000000
5.194122,3.102638,178.805002,7.920703,14.072228,0.000000
5.204043,3.103251,178.840354,7.920071,14.107888,0.000000
5.214041,3.103821,178.873223,7.919316,14.143871,0.000000
5.224114,3.104347,178.903531,7.918435,14.180171,0.000000
5.234041,3.104818,178.930636,7.917449,14.215991,0.000000
5.244039,3.105243,178.955155,7.916339,14.252113,0.000000
5.254012,3.105619,178.976826,7.915113,14.288188,0.000000
5.264043,3.105948,178.995808,7.913762,14.324517,0.000000
5.274064,3.106228,179.011947,7.912294,14.360854,0.000000
5.284044,3.106459,179.025208,7.910715,14.397088,0.000000
5.294040,3.106640,179.035672,7.909016,14.433425,0.000000
5.304007,3.106772,179.043290,7.907207,14.469696,0.000000
5.314009,3.106856,179.048103,7.905274,14.506141,0.000000
5.324043,3.106890,179.050077,7.903218,14.542745,0.000000
5.334040,3.106875,179.049193,7.901053,14.579259,0.000000
5.344038,3.106810,179.045459,7.898772,14.615818,0.000000
5.354043,3.106696,179.038865,7.896375,14.652442,0.000000
5.364117,3.106530,179.029331,7.893844,14.689364,0.000000
5.374041,3.106318,179.017094,7.891237,14.725779,0.000000
5.384044,3.106054,179.001901,7.888495,14.762521,0.000000
5.394007,3.105742,178.983909,7.885650,14.799159,0.000000
5.404041,3.105377,178.962901,7.882671,14.836099,0.000000
5.414116,3.104961,178.938887,7.879564,14.873231,0.000000
5.424060,3.104500,178.912312,7.876385,14.909922,0.000000
5.434079,3.103985,178.882649,7.873069,14.946928,0.000000
5.444077,3.103421,178.850155,7.869648,14.983893,0.000000
5.454021,3.102810,178.814962,7.866134,15.020703,0.000000
5.464054,3.102144,178.776556,7.862476,15.057875,0.000000
5.474022,3.101432,178.735501,7.858731,15.094851,0.000000
5.484054,3.100664,178.691273,7.854851,15.132101,0.000000
5.494043,3.099850,178.644332,7.850876,15.169227,0.000000
5.504041,3.098984,178.594442,7.846788,15.206428,0.000000
5.514113,3.098061,178.541243,7.842558,15.243942,0.000000
5.524048,3.097100,178.485881,7.838278,15.280979,0.000000
5.534006,3.096087,178.427503,7.833879,15.318142,0.000000
5.544045,3.095015,178.365731,7.829335,15.355643,0.000000
5.554108,3.093890,178.300864,7.824672,15.393271,0.000000
5.564039,3.092729,178.233955,7.819962,15.430443,0.000000
5.574047,3.091508,178.163627,7.815108,15.467936,0.000000
5.584127,3.090228,178.089845,7.810112,15.505735,0.000000
5.594103,3.088910,178.013908,7.805061,15.543181,0.000000
5.604109,3.087538,177.934833,7.799888,15.580774,0.000000
5.614105,3.086117,177.852925,7.794615,15.618365,0.000000
5.624103,3.084645,177.768102,7.789236,15.655995,0.000000
5.634118,3.083120,177.680210,7.783743,15.693729,0.000000
5.644114,3.081548,177.589587,7.778156,15.731421,0.000000
5.654178,3.079913,177.495413,7.772427,15.769405,0.000000
5.664116,3.078250,177.399539,7.766667,15.806945,0.000000
5.674181,3.076514,177.299521,7.760730,15.844999,0.000000
5.684124,3.074750,177.197828,7.754763,15.882626,0.000000
5.694191,3.072913,177.091959,7.748619,15.920753,0.000000
5.704109,3.071053,176.984792,7.742466,15.958350,0.000000
5.714110,3.069128,176.873859,7.736162,15.996290,0.000000
5.724104,3.067155,176.760122,7.729762,16.034237,0.000000
5.734177,3.065115,176.642585,7.723211,16.072514,0.000000
5.744116,3.063053,176.523743,7.716648,16.110316,0.000000
5.754146,3.060922,176.400953,7.709927,16.148492,0.000000
5.764104,3.058757,176.276188,7.703156,16.186427,0.000000
5.774109,3.056533,176.147981,7.696256,16.224571,0.000000
5.784113,3.054259,176.016943,7.689260,16.262739,0.000000
5.794116,3.051936,175.883068,7.682169,16.300934,0.000000
5.804111,3.049565,175.746456,7.674987,16.339130,0.000000
5.814256,3.047109,175.604905,7.667600,16.377928,0.000000
5.824047,3.044691,175.465544,7.660379,16.415399,0.000000
5.834116,3.042155,175.319397,7.652858,16.453966,0.000000
5.844043,3.039607,175.172538,7.645352,16.492014,0.000000
5.854106,3.036974,175.020838,7.637648,16.530614,0.000000
5.864047,3.034326,174.868220,7.629948,16.568770,0.000000
5.874050,3.031613,174.711848,7.622106,16.607197,0.000000
5.884068,3.028848,174.552485,7.614163,16.645703,0.000000
5.894047,3.026045,174.390970,7.606161,16.684090,0.000000
5.904044,3.023189,174.226411,7.598054,16.722573,0.000000
