Time, Yaw, MyYaw, TransX, TransY, TransZ
5.224700,-1.877752,-108.214842,9.705670,10.482064,0.000000
5.234702,-1.875732,-108.098462,9.714659,10.506085,0.000000
5.244767,-1.873613,-107.976321,9.723579,10.530331,0.000000
5.254735,-1.871428,-107.850399,9.732288,10.554414,0.000000
5.264697,-1.869159,-107.719606,9.740869,10.578557,0.000000
5.274745,-1.866783,-107.582709,9.749398,10.602980,0.000000
5.284707,-1.864342,-107.442045,9.757729,10.627267,0.000000
5.294705,-1.861807,-107.295940,9.765964,10.651713,0.000000
5.304741,-1.859176,-107.144304,9.774106,10.676328,0.000000
5.314788,-1.856456,-106.987542,9.782128,10.701039,0.000000
5.324700,-1.853688,-106.828025,9.789917,10.725490,0.000000
5.334733,-1.850801,-106.661643,9.797675,10.750312,0.000000
5.344803,-1.847817,-106.489689,9.805332,10.775298,0.000000
5.354736,-1.844790,-106.315222,9.812759,10.800014,0.000000
5.364744,-1.841655,-106.134568,9.820115,10.824988,0.000000
5.374768,-1.838430,-105.948742,9.827354,10.850072,0.000000
5.384786,-1.835123,-105.758131,9.834461,10.875216,0.000000
5.394703,-1.831766,-105.564671,9.841369,10.900174,0.000000
5.404733,-1.828287,-105.364159,9.848227,10.925488,0.000000
5.414701,-1.824746,-105.160084,9.854914,10.950715,0.000000
5.424744,-1.821094,-104.949622,9.861523,10.976205,0.000000
5.434698,-1.817391,-104.736261,9.867944,11.001537,0.000000
5.444781,-1.813557,-104.515294,9.874318,11.027270,0.000000
5.454740,-1.809687,-104.292285,9.880484,11.052755,0.000000
5.464754,-1.805714,-104.063293,9.886553,11.078449,0.000000
5.474707,-1.801683,-103.830975,9.892457,11.104057,0.000000
5.484739,-1.797537,-103.592058,9.898278,11.129939,0.000000
5.494735,-1.793324,-103.349263,9.903947,11.155798,0.000000
5.504798,-1.789001,-103.100123,9.909522,11.181898,0.000000
5.514697,-1.784668,-102.850404,9.914877,11.207640,0.000000
5.524744,-1.780188,-102.592248,9.920181,11.233839,0.000000
5.534827,-1.775611,-102.328451,9.925371,11.260200,0.000000
5.544853,-1.770978,-102.061464,9.930400,11.286481,0.000000
5.554799,-1.766303,-101.792021,9.935258,11.312620,0.000000
5.564748,-1.761546,-101.517924,9.939987,11.338835,0.000000
5.574735,-1.756693,-101.238196,9.944604,11.365218,0.000000
5.584703,-1.751769,-100.954442,9.949080,11.391620,0.000000
5.594702,-1.746751,-100.665274,9.953439,11.418169,0.000000
5.604733,-1.741638,-100.370620,9.957679,11.444871,0.000000
5.614746,-1.736456,-100.071950,9.961779,11.471592,0.000000
5.624735,-1.731207,-99.769483,9.965738,11.498318,0.000000
5.634704,-1.725892,-99.463165,9.969556,11.525056,0.000000
5.644700,-1.720485,-99.151567,9.973253,11.551933,0.000000
5.654733,-1.714981,-98.834332,9.976830,11.578977,0.000000
5.664810,-1.709374,-98.511214,9.980289,11.606208,0.000000
5.674736,-1.703776,-98.188588,9.983564,11.633094,0.000000
5.684738,-1.698058,-97.859076,9.986733,11.660255,0.000000
5.694730,-1.692270,-97.525545,9.989765,11.687453,0.000000
5.704738,-1.686398,-97.187145,9.992670,11.714759,0.000000
5.714733,-1.680459,-96.844838,9.995437,11.742098,0.000000
5.724810,-1.674395,-96.495385,9.998093,11.769725,0.000000
5.734823,-1.668295,-96.143831,10.000599,11.797243,0.000000
5.744888,-1.662089,-95.786163,10.002983,11.824969,0.000000
